,var_num_peaks_2_denoise_simple,var_percentile_roll50_std_20,var_mfcc_mean18,var_mfcc_mean4,start,target
76,2940,2.490001072,-0.872578751,-8.274299472,311400000,6.941699884
77,2942,2.496026079,-0.892494432,-6.98036191,311550000,6.903397086
78,2426,2.471826228,-0.654355093,-6.716573791,311700000,6.863998793
79,2548,2.467344648,-0.657836368,-6.428972789,311850000,6.825695995
80,3098,2.502838459,-1.337768191,-7.634629231,312000000,6.786297702
81,3111,2.505178198,-0.655707133,-8.263629073,312150000,6.746899409
82,3162,2.499671585,-0.991578128,-7.745323584,312300000,6.708596611
83,3281,2.505973311,-0.849012119,-7.750598084,312450000,6.669298318
84,3614,2.515800577,-1.341325047,-8.806271158,312600000,6.630995519
85,3107,2.506708325,-0.607330532,-8.051889914,312750000,6.591597227
86,2823,2.486236086,-0.671311159,-6.39385375,312900000,6.552198934
87,2987,2.48920959,-0.683604876,-7.172532564,313050000,6.513896135
88,3031,2.500589279,-1.075973716,-7.834132128,313200000,6.474597843
89,2694,2.490196177,-0.770412169,-6.897169888,313350000,6.43519955
90,2940,2.497569332,-0.470570412,-6.658523432,313500000,6.396896751
91,4049,2.553703109,-1.143679122,-8.661717185,313650000,6.357498459
92,3188,2.507141152,-1.240044354,-7.851601795,313800000,6.31919566
93,3530,2.522580459,-1.124236183,-9.201999402,313950000,6.279897367
94,3756,2.52627311,-1.914281757,-8.641191624,314100000,6.240499075
95,3452,2.528653902,-1.149962904,-8.475606183,314250000,6.202196276
96,3610,2.520688226,-1.106121788,-9.557043696,314400000,6.162797983
97,3838,2.538910628,-1.524116849,-8.573591361,314550000,6.12339969
98,3718,2.543004861,-1.148369369,-8.816520554,314700000,6.085096891
99,3346,2.52774506,-1.208179212,-7.758807851,314850000,6.045798598
100,3918,2.5411862,-1.112208478,-8.225773703,315000000,6.0074958
101,3611,2.526864144,-0.821653822,-7.806305161,315150000,5.968097507
102,3712,2.533395691,-1.077242251,-8.394784067,315300000,5.928699214
103,3858,2.535256458,-1.206930809,-7.989083313,315450000,5.890396416
104,3535,2.526526459,-0.984467549,-7.982270082,315600000,5.851098123
105,4004,2.551710375,-1.338160361,-8.615328988,315750000,5.81169983
106,3669,2.538943365,-1.34646861,-8.766151347,315900000,5.773397032
107,4125,2.547664713,-1.506884122,-9.139144827,316050000,5.733998739
108,3713,2.527939606,-1.280832205,-7.904478171,316200000,5.695695941
109,3914,2.556748175,-1.451126483,-8.497166251,316350000,5.656397648
110,4297,2.560078532,-1.770321983,-9.846691863,316500000,5.616999355
111,3702,2.535559121,-1.617071644,-8.03032745,316650000,5.578696557
112,3856,2.543237807,-1.360043351,-8.937927213,316800000,5.539298264
113,4132,2.550572472,-1.36437295,-8.918451036,316950000,5.499899971
114,4697,2.5961199,-1.691070184,-9.33923655,317100000,5.461597173
115,4106,2.571551486,-1.354616393,-8.427507029,317250000,5.42229888
116,4831,2.608015021,-1.6234766,-10.23008922,317400000,5.383996081
117,3849,2.529697894,-1.079096809,-8.015466549,317550000,5.344597789
118,3910,2.544238265,-1.800934489,-8.090911274,317700000,5.305199496
119,3960,2.56040772,-1.322929839,-8.687918875,317850000,5.266896698
120,4336,2.569601218,-1.382754768,-9.113431807,318000000,5.227598405
121,4610,2.586440221,-1.743058595,-8.802015407,318150000,5.189295606
122,4126,2.572182688,-2.043115658,-9.435366661,318300000,5.149897314
123,3679,2.530435668,-1.017771271,-9.46438137,318450000,5.110499021
124,3919,2.539129731,-1.565244635,-8.059545585,318600000,5.072196222
125,4330,2.566062262,-1.8259645,-9.932622114,318750000,5.03289793
126,3748,2.532868648,-1.247023104,-8.67837894,318900000,4.993499637
127,4416,2.558399731,-1.862512762,-8.81933935,319050000,4.955196838
128,4591,2.585781727,-1.310076094,-9.042037237,319200000,4.915798546
129,3785,2.542928026,-1.216736948,-8.658001632,319350000,4.877495747
130,3879,2.554164113,-1.224301075,-9.552673494,319500000,4.838097454
131,4290,2.560659484,-2.043604436,-8.44434956,319650000,4.798799162
132,5291,2.653680868,-1.943016318,-12.25567361,319800000,4.760496362
133,5198,2.60469382,-2.193183099,-10.86594575,319950000,4.721098069
134,4715,2.585171414,-0.969246683,-10.27036009,320100000,4.681699776
135,4731,2.59495742,-1.300355569,-9.714069695,320250000,4.643396978
136,4537,2.570575133,-1.84544555,-9.094617738,320400000,4.604098685
137,4583,2.579841161,-1.428922742,-9.384681719,320550000,4.565795887
138,4160,2.563627288,-1.168641152,-8.656191027,320700000,4.526397594
139,5163,2.621205928,-1.551000939,-10.39690007,320850000,4.486999301
140,5160,2.629435118,-2.178947249,-10.59251061,321000000,4.448696503
141,5322,2.640027622,-1.813588927,-10.57373935,321150000,4.40939821
142,5262,2.628889217,-1.667396792,-9.930544696,321300000,4.369999917
143,5598,2.638548674,-1.750766965,-10.65764143,321450000,4.331697119
144,4792,2.593408287,-1.828777317,-9.341704418,321600000,4.292298826
145,5319,2.607384424,-1.391976139,-9.94127604,321750000,4.253996028
146,4178,2.548956259,-1.567132807,-8.817796115,321900000,4.214597735
147,4977,2.602173846,-2.068561254,-8.850218143,322050000,4.175299442
148,4217,2.56553033,-1.447101336,-7.666393853,322200000,4.136996644
149,5251,2.617300679,-1.761596936,-9.637652613,322350000,4.097598351
150,5002,2.622132616,-2.036203118,-9.666692666,322500000,4.059295552
151,5816,2.678519583,-2.214284769,-10.90399806,322650000,4.01989726
152,4597,2.593260588,-1.787901864,-9.078088935,322800000,3.980598967
153,4752,2.603710798,-1.584245339,-9.506878868,322950000,3.942296168
154,5052,2.609565974,-1.34170375,-8.4523986,323100000,3.902897876
155,4816,2.592073979,-1.843275479,-9.060137619,323250000,3.863499583
156,5543,2.656249148,-1.720071696,-10.40756466,323400000,3.825196784
157,4645,2.59764062,-1.444625641,-10.34304698,323550000,3.785898492
158,5793,2.660564745,-2.304559785,-10.41837553,323700000,3.747495693
159,5283,2.627903752,-1.927224436,-8.976705002,323850000,3.7081974
160,4937,2.606340774,-1.283425274,-9.247918315,324000000,3.668799108
161,5282,2.630370181,-1.836064499,-9.803613777,324150000,3.630496309
162,5913,2.672696233,-2.052374323,-11.29219413,324300000,3.591098016
163,5552,2.641718638,-2.058356861,-10.5460277,324450000,3.551799724
164,5383,2.646544878,-1.356077749,-10.31141534,324600000,3.513496925
165,5615,2.667382893,-2.410921434,-10.14566611,324750000,3.474098632
166,5439,2.630012794,-1.972008606,-10.71460025,324900000,3.435795834
167,5627,2.652453047,-1.954958806,-9.221573798,325050000,3.39639754
168,5224,2.638496753,-1.482795137,-10.01140531,325200000,3.357099247
169,5864,2.67555275,-2.36648511,-10.61450665,325350000,3.318796449
170,5743,2.665487742,-1.673596453,-9.821967884,325500000,3.279398156
171,4738,2.597571514,-1.159918995,-8.301576046,325650000,3.239999863
172,5820,2.650837346,-1.686405945,-9.771821749,325800000,3.201697065
173,5620,2.658634824,-1.899646126,-10.63027631,325950000,3.162398772
174,5652,2.66893376,-1.881677027,-10.59350617,326100000,3.123995974
175,6111,2.698710295,-2.264812058,-12.12278297,326250000,3.084697681
176,5758,2.657490819,-2.30812242,-11.07809663,326400000,3.045299388
177,5653,2.653522527,-2.18855121,-10.92200498,326550000,3.00699659
178,6094,2.696007045,-2.233160784,-11.45279852,326700000,2.967598297
179,5988,2.694242761,-2.199712188,-10.16626786,326850000,2.929295499
180,5971,2.673549343,-2.71566443,-10.43556883,327000000,2.889997206
181,5083,2.609634358,-1.393343689,-9.174601985,327150000,2.850598913
182,5631,2.665089409,-2.547139661,-11.52305639,327300000,2.812296115
183,5850,2.674246339,-2.252957003,-10.53594381,327450000,2.772897822
184,5922,2.687962057,-2.250500739,-11.17931062,327600000,2.733599529
185,5758,2.674030845,-1.665543795,-11.27030653,327750000,2.695296731
186,5573,2.648833432,-2.135637198,-10.39903122,327900000,2.655898438
187,6339,2.71994262,-2.81632589,-10.93360924,328050000,2.617595639
188,5850,2.694444512,-2.346346456,-10.62843049,328200000,2.578197347
189,5836,2.666154198,-1.996985614,-10.78854418,328350000,2.538899054
190,5494,2.654432933,-1.404660047,-10.85670891,328500000,2.500496255
191,6390,2.730234115,-2.174436713,-11.17642207,328650000,2.461197963
192,5987,2.674163094,-2.034550005,-9.777084793,328800000,2.42179967
193,6073,2.678507053,-1.997558788,-11.56311018,328950000,2.383496871
194,5754,2.686068245,-2.032465773,-10.13373004,329100000,2.344098579
195,6004,2.70061639,-1.964363223,-10.39884548,329250000,2.30579578
196,6272,2.715344374,-1.99089837,-10.86627205,329400000,2.266497487
197,6357,2.713981141,-1.908773178,-10.08582949,329550000,2.227099195
198,5836,2.666658325,-2.581492256,-10.2680165,329700000,2.188796396
199,4898,2.622741816,-2.199299345,-8.797702769,329850000,2.149398103
0,6753,2.768669688,-2.175899157,-11.24936775,330000000,2.110099811
1,6372,2.720258601,-2.510128888,-10.81298233,330150000,2.071797012
2,6629,2.72682363,-2.635054448,-11.12199607,330300000,2.032398718
3,7032,2.780603212,-2.298849653,-11.60538639,330450000,1.99409592
4,6300,2.706594886,-2.758797284,-10.38046708,330600000,1.954697627
5,6157,2.715810413,-2.916587542,-12.35092101,330750000,1.915399334
6,6616,2.741716251,-2.036760731,-11.45920105,330900000,1.876996536
7,6196,2.707796975,-2.653798249,-10.24005846,331050000,1.837698243
8,6281,2.71218295,-1.988180917,-11.03319473,331200000,1.79829995
9,7002,2.807317027,-2.641864974,-12.44747306,331350000,1.759997152
10,6773,2.750127847,-2.169464182,-11.04357641,331500000,1.720598859
11,5366,2.633701674,-1.489344728,-10.12605098,331650000,1.682296061
12,6986,2.783096879,-2.936779863,-12.41995698,331800000,1.642997768
13,6404,2.724184797,-2.800053593,-11.07467749,331950000,1.603599475
14,6908,2.791285007,-2.343278217,-11.17201552,332100000,1.565296677
15,6608,2.759654396,-2.438787072,-11.39100341,332250000,1.525898384
16,7177,2.815444801,-1.714658326,-13.95482336,332400000,1.487595585
17,7007,2.777283495,-2.394298773,-11.50090154,332550000,1.448297293
18,6122,2.690675046,-1.69539507,-10.70282841,332700000,1.408899
19,6304,2.722813636,-2.074709994,-10.66041282,332850000,1.370596201
20,6502,2.75272594,-1.615840034,-11.82217604,333000000,1.331197909
21,6086,2.708330743,-2.300533813,-11.47160491,333150000,1.291899616
22,6140,2.690670345,-1.478835659,-11.15253835,333300000,1.253496817
23,6194,2.70908911,-2.653476702,-10.94930081,333450000,1.214198525
24,6229,2.713570382,-2.099401323,-10.49966795,333600000,1.175895726
25,6941,2.766405981,-3.130752451,-11.39449204,333750000,1.136497433
26,6483,2.74335615,-2.678748957,-11.93732225,333900000,1.097099141
27,6031,2.707567792,-2.273565124,-10.65192678,334050000,1.058796342
28,6291,2.713370858,-2.067838928,-11.19314416,334200000,1.019498049
29,6186,2.717007684,-2.613663571,-10.49051575,334350000,0.980099757
30,6572,2.747073138,-1.792675608,-11.42384086,334500000,0.941796958
31,6936,2.777208443,-2.485171567,-12.47183453,334650000,0.902398665
32,6061,2.686176167,-2.496103705,-9.769173671,334800000,0.864095867
33,6593,2.734336452,-1.747989835,-10.92889731,334950000,0.824797574
34,6976,2.790191239,-2.747759729,-11.0776323,335100000,0.785399281
35,6557,2.748657545,-2.136306559,-10.61442555,335250000,0.747096483
36,6740,2.756144014,-1.806059532,-11.77355069,335400000,0.707698189
37,7396,2.864814466,-2.642415301,-13.43406943,335550000,0.668399896
38,7206,2.810640927,-2.562955496,-11.55842924,335700000,0.629997098
39,7852,2.901231126,-2.849359603,-11.33052736,335850000,0.590698805
40,7854,2.902221605,-2.716950624,-12.76670467,336000000,0.552396007
41,7260,2.82219419,-2.453480261,-12.39322494,336150000,0.512997714
42,6593,2.758725292,-2.402843261,-12.07052087,336300000,0.473599421
43,8015,2.937448393,-3.475601242,-13.80279895,336450000,0.435296623
44,7111,2.804329213,-2.278230964,-11.68803932,336600000,0.39599833
45,9187,3.311040365,-2.861855969,-13.6659318,336750000,0.357695532
46,9005,3.193639328,-2.901260476,-12.39464916,336900000,0.318297239
47,9725,3.702765869,-3.066761449,-13.92871687,337050000,0.278898946
48,7392,2.8164477,-2.932204269,-8.977212443,337200000,0.240596148
49,6208,2.704824501,-2.049067283,-9.577875297,337350000,0.201297855
50,4690,2.599166451,-2.732042336,-7.588016506,337500000,0.161899562
51,4287,2.5667895,-1.068364525,-7.04497197,337650000,0.123596764
52,3935,2.527139691,-1.452359158,-7.066225143,337800000,0.084198471
53,3194,2.508172539,-0.729005127,-7.436722877,337950000,0.045895672
54,2552,2.489735127,-0.956035946,-7.467657241,338100000,0.00649738
55,2421,2.462965157,-0.628236878,-6.55190635,338250000,9.605199089
56,2748,2.47436278,-0.931783653,-7.1525624,338400000,9.56689629
57,2508,2.473011053,-0.542366893,-6.799098715,338550000,9.527497998
58,3417,2.518286853,-0.780438764,-7.533412688,338700000,9.488099705
59,3285,2.526585172,-1.105793022,-6.898860517,338850000,9.449796906
60,3596,2.52344065,-0.894283863,-7.370869314,339000000,9.410498614
61,3537,2.508775373,-1.470545892,-7.22550928,339150000,9.372195815
62,3134,2.489603562,-1.750000678,-7.804980164,339300000,9.332797522
63,2850,2.476734,-0.922909671,-7.083159144,339450000,9.29339923
64,3613,2.538264514,-0.95827088,-8.669442918,339600000,9.255096431
65,2800,2.48878902,-0.20084351,-6.408875287,339750000,9.215798138
66,2955,2.49163922,-0.897152464,-6.568352281,339900000,9.176399845
67,3131,2.484824353,-0.575445312,-7.466925929,340050000,9.138097047
68,2646,2.47315586,-0.9011386,-6.675398339,340200000,9.098698754
69,2559,2.46776749,-0.638034097,-6.669107419,340350000,9.060395956
70,2652,2.481363079,-0.717178201,-7.284722755,340500000,9.020997663
71,2215,2.455261888,-0.581368406,-6.636227457,340650000,8.981699369
72,2710,2.470239591,-0.798495942,-7.189532759,340800000,8.943396571
73,2672,2.479267836,-1.000663316,-6.687733486,340950000,8.903998278
74,2544,2.461949225,-0.335852978,-6.378595897,341100000,8.864599985
75,2846,2.488225367,-1.097312693,-7.259537471,341250000,8.826297187
76,2876,2.479148522,-0.937906068,-6.322147768,341400000,8.786998894
77,3307,2.510221424,-0.99892498,-7.091296596,341550000,8.748696096
78,3632,2.514777797,-1.260548846,-8.573105779,341700000,8.709297803
79,3098,2.494373898,-1.118235101,-7.069724666,341850000,8.66989951
80,3109,2.498394951,-1.177824622,-7.571552036,342000000,8.631596712
81,3464,2.525095837,-0.96750435,-8.213949985,342150000,8.592298419
82,4828,2.591321882,-1.959998391,-9.680329897,342300000,8.55399562
83,3688,2.533765921,-1.154600232,-8.277899254,342450000,8.514597328
84,3547,2.523260271,-1.036676165,-7.988123846,342600000,8.475199035
85,3787,2.541645003,-1.334803546,-8.236753733,342750000,8.436896236
86,4035,2.532696503,-1.58969127,-8.911157528,342900000,8.397497944
87,4100,2.55948056,-1.754881119,-8.82635725,343050000,8.358199651
88,3996,2.553535748,-1.376529348,-7.859307802,343200000,8.319896852
89,3784,2.553383641,-1.159845827,-7.779114349,343350000,8.28049856
90,4113,2.558625038,-1.298093263,-8.870581814,343500000,8.242195761
91,4071,2.557748528,-1.930967375,-9.461197351,343650000,8.202797468
92,4524,2.559353274,-1.328487663,-8.890477279,343800000,8.163499176
93,4461,2.559900896,-1.57509318,-8.604873998,343950000,8.125196377
94,5092,2.61799112,-1.470634658,-10.097466,344100000,8.085798084
95,4684,2.588401912,-1.525307504,-9.920311062,344250000,8.046399792
96,4256,2.544017896,-1.27552581,-8.092927569,344400000,8.008096993
97,3600,2.531010881,-1.181329756,-8.238944898,344550000,7.9687987
98,3661,2.532240785,-1.414988008,-8.393171872,344700000,7.930495902
99,3542,2.529521941,-1.03114414,-8.006781031,344850000,7.891097609
100,3638,2.515295208,-1.241449414,-8.459036778,345000000,7.851699316
101,3940,2.534131806,-1.739318088,-8.599498037,345150000,7.813396518
102,3415,2.50899217,-0.578872761,-7.197342721,345300000,7.773998225
103,3543,2.524294505,-1.24457234,-7.773148913,345450000,7.734699932
104,3144,2.507576591,-1.066252261,-7.849147473,345600000,7.696397134
105,3123,2.487224534,-0.682830755,-7.934271815,345750000,7.656998841
106,3297,2.522918975,-0.805389112,-7.791751684,345900000,7.618696042
107,3231,2.522982794,-0.952804764,-7.514562841,346050000,7.579297749
108,3955,2.564566221,-1.52237496,-8.381446861,346200000,7.539999456
109,4055,2.55346411,-1.878532144,-8.137920134,346350000,7.501696658
110,3669,2.537202067,-1.347942127,-8.284153431,346500000,7.462298365
111,3762,2.530540793,-1.475559067,-8.501963586,346650000,7.423995566
112,3980,2.542830727,-0.959572997,-9.629440506,346800000,7.384597274
113,3948,2.537821318,-1.076803095,-9.053279865,346950000,7.345298981
114,4479,2.560962294,-0.95183236,-9.039824652,347100000,7.306996183
115,3449,2.524425352,-1.154296609,-7.792178043,347250000,7.26759789
116,3950,2.53230948,-1.25674743,-8.468552679,347400000,7.228199597
117,4222,2.542486958,-1.106382937,-10.07764365,347550000,7.189896799
118,3942,2.56942768,-1.184439897,-8.289760772,347700000,7.150498506
119,3320,2.518345287,-0.850242903,-7.611471156,347850000,7.112195707
120,4347,2.562656616,-1.435989191,-9.667026827,348000000,7.072897415
121,3829,2.54169747,-0.805370164,-8.295968684,348150000,7.033499122
122,3483,2.518453501,-1.306701149,-7.675257689,348300000,6.995196323
123,4477,2.580897198,-1.143425929,-9.440602792,348450000,6.955798031
124,4318,2.57435,-1.966709259,-10.02493819,348600000,6.916499738
125,4387,2.572854861,-1.32322035,-8.383789485,348750000,6.878196939
126,3919,2.553438123,-1.588113242,-7.738052293,348900000,6.838798647
127,3772,2.524132378,-1.40295175,-9.134095999,349050000,6.800495848
128,4134,2.5522319,-1.540435357,-8.004093852,349200000,6.761097555
129,4165,2.54322496,-1.17161079,-8.948683534,349350000,6.721799263
130,4523,2.581176775,-0.850485728,-8.864826883,349500000,6.683496464
131,4249,2.573338035,-1.803883982,-9.511095589,349650000,6.644098171
132,4612,2.588884054,-1.473070334,-9.646314096,349800000,6.604699879
133,4349,2.590089759,-1.848899392,-8.09353559,349950000,6.56639708
134,4954,2.617292844,-1.543061135,-9.507817363,350100000,6.526998787
135,5102,2.620030234,-1.657898224,-10.51719727,350250000,6.488695989
136,4744,2.602095195,-2.031399312,-10.48743664,350400000,6.449397696
137,4729,2.577425018,-2.03760021,-8.688768371,350550000,6.409999403
138,4523,2.577811797,-1.667992835,-8.795810555,350700000,6.371696605
139,4537,2.569293719,-1.514895598,-9.710321717,350850000,6.332298312
140,5292,2.615009274,-1.739758068,-9.76201162,351000000,6.293995514
141,4368,2.584971796,-1.532901885,-9.185521447,351150000,6.25469722
142,5157,2.618889118,-1.879294563,-10.15907919,351300000,6.215298927
143,5265,2.62384423,-2.231983549,-10.80678905,351450000,6.176996129
144,4860,2.612166533,-1.717292371,-9.677358577,351600000,6.137597836
145,4203,2.5715542,-1.384501305,-7.410324842,351750000,6.098299543
146,4489,2.573680133,-1.650888851,-9.762178626,351900000,6.059996745
147,4724,2.590973776,-1.672607243,-9.037026558,352050000,6.020598452
148,5185,2.621937974,-2.021438551,-10.54477497,352200000,5.982295653
149,5679,2.664068123,-1.587583025,-10.55268971,352350000,5.942897361
150,4942,2.60143404,-1.419651653,-9.183896591,352500000,5.903499068
151,4883,2.599843204,-1.65370003,-10.02206696,352650000,5.865196269
152,5444,2.656179093,-2.5341027,-11.53724491,352800000,5.825897977
153,6174,2.706228811,-2.377984552,-10.47230541,352950000,5.786499684
154,4974,2.617613758,-1.951531229,-8.768598196,353100000,5.748196885
155,5295,2.636175513,-2.00634858,-9.894347467,353250000,5.708798593
156,4862,2.608614626,-1.489550298,-9.125161993,353400000,5.670495794
157,5435,2.651357581,-2.163160454,-9.216614382,353550000,5.631197501
158,5036,2.613534555,-1.854582023,-9.603527208,353700000,5.591799209
159,5115,2.614915497,-1.637111488,-10.11524099,353850000,5.55349641
160,5228,2.621000345,-1.475712797,-9.561890563,354000000,5.514098117
161,5505,2.647643941,-1.881864053,-9.608915453,354150000,5.474799825
162,5639,2.651501215,-1.56462458,-9.463304252,354300000,5.436497026
163,5427,2.653512531,-2.060950034,-11.02125651,354450000,5.397098733
164,6227,2.720351205,-2.128123902,-12.53450391,354600000,5.358795935
165,5466,2.649619264,-2.368610055,-10.57849654,354750000,5.319397642
166,5238,2.62002455,-1.623732195,-9.462126028,354900000,5.279999349
167,5340,2.644185908,-1.64075825,-9.987340335,355050000,5.241696551
168,6213,2.689099972,-2.060700664,-10.29583447,355200000,5.202398258
169,5811,2.660598477,-1.856360052,-10.13228105,355350000,5.162999965
170,5172,2.614818435,-1.951471732,-9.349150044,355500000,5.124697167
171,5006,2.60522864,-1.198621206,-9.998950401,355650000,5.085298874
172,5834,2.67338176,-1.778068566,-10.94755251,355800000,5.046996076
173,5538,2.664975926,-1.859124056,-10.36864881,355950000,5.007697783
174,5536,2.645430221,-1.404643013,-9.724653084,356100000,4.96829949
175,5632,2.651343081,-1.629493346,-10.35849758,356250000,4.929996692
176,6127,2.68705728,-2.484582679,-10.35830235,356400000,4.890598398
177,5279,2.618396514,-1.519353757,-10.172383,356550000,4.8522956
178,5480,2.640003665,-1.508405641,-9.254441484,356700000,4.812997307
179,5760,2.672325614,-1.8540913,-10.23943462,356850000,4.773599014
180,5891,2.67512273,-1.934210451,-10.00806237,357000000,4.735296216
181,5752,2.65632603,-1.890803743,-10.13290192,357150000,4.695897923
182,6212,2.715551186,-2.673429751,-10.35477753,357300000,4.65649963
183,5788,2.667753915,-2.046048585,-10.8920438,357450000,4.618196832
184,5846,2.684038457,-2.122681794,-11.54477329,357600000,4.578898539
185,6626,2.759393492,-2.472154638,-12.01185711,357750000,4.54059574
186,5837,2.681525855,-2.595511738,-10.76788133,357900000,4.501197448
187,6213,2.693604044,-1.877659299,-10.63434685,358050000,4.461799155
188,6218,2.693580136,-2.684193694,-10.71373184,358200000,4.423496356
189,5788,2.677197813,-1.73115903,-10.14708185,358350000,4.384198064
190,6172,2.705443538,-1.990774145,-11.60309691,358500000,4.344799771
191,6600,2.769273202,-2.944655993,-12.59427498,358650000,4.306496972
192,6253,2.721869448,-2.465175695,-11.77244712,358800000,4.26709868
193,5715,2.647756194,-2.041676117,-9.589496564,358950000,4.228795881
194,6990,2.799720382,-2.443081471,-12.52454206,359100000,4.189497588
195,6272,2.708737344,-2.135074733,-10.80989687,359250000,4.150099296
196,6404,2.716529791,-2.220152976,-10.81934725,359400000,4.111796497
197,6886,2.792360595,-2.554350072,-12.20853075,359550000,4.072398204
198,6594,2.745586813,-2.733378582,-11.56426211,359700000,4.032999912
199,6738,2.752308704,-2.240140103,-11.6287251,359850000,3.994697113
0,6647,2.761032492,-1.983474555,-11.60353596,360000000,3.95539882
1,6715,2.777137812,-2.445480293,-11.71927611,360150000,3.917096022
2,6507,2.732637683,-1.815611997,-11.17811016,360300000,3.877697729
3,6426,2.710788193,-2.267258786,-12.08498297,360450000,3.838299436
4,6741,2.761816685,-2.675270069,-12.03781052,360600000,3.799996638
5,6096,2.694818163,-2.118126223,-10.33386357,360750000,3.760698345
6,6469,2.715283381,-1.826275811,-11.09742342,360900000,3.722395547
7,6775,2.756753449,-2.650742975,-13.18171135,361050000,3.682997254
8,6568,2.726066329,-2.869251535,-11.12469212,361200000,3.643598961
9,6176,2.709118438,-2.632866339,-12.54238103,361350000,3.605296163
10,6601,2.757056221,-3.473751114,-11.50697136,361500000,3.56599787
11,6383,2.70880903,-2.487050775,-11.40252163,361650000,3.526599576
12,6882,2.778617182,-2.740445104,-11.97602556,361800000,3.488296778
13,6424,2.722591505,-2.148282743,-11.39833046,361950000,3.448898485
14,6136,2.703210609,-2.363064871,-11.52531566,362100000,3.410595686
15,6613,2.741514426,-2.267818886,-12.28652401,362250000,3.371197394
16,6066,2.701939983,-2.609255467,-11.8191955,362400000,3.331899101
17,7009,2.814452608,-2.506509048,-12.12961547,362550000,3.293596302
18,7042,2.786177886,-2.43714744,-12.26699537,362700000,3.25419801
19,7176,2.792967293,-3.154144181,-12.37972566,362850000,3.214799717
20,6301,2.737644091,-2.717560389,-11.81532506,363000000,3.176496918
21,6606,2.729641832,-2.240438043,-10.31986018,363150000,3.137198626
22,7139,2.80011262,-2.986957036,-11.87633995,363300000,3.098895827
23,7118,2.817710797,-2.839439192,-12.45980915,363450000,3.059497534
24,6411,2.722684874,-2.923400192,-10.56201577,363600000,3.020099242
25,7045,2.803666626,-2.593222331,-12.86367864,363750000,2.981796443
26,6198,2.725498659,-1.756901086,-10.56635606,363900000,2.94249815
27,6614,2.754537078,-2.453934915,-11.57279983,364050000,2.903099858
28,6659,2.752011751,-2.366970342,-10.47281622,364200000,2.864797059
29,6402,2.727549478,-2.232441335,-12.575715,364350000,2.825398766
30,6709,2.766219547,-2.14561901,-11.66917738,364500000,2.787095968
31,7067,2.787519313,-2.314202113,-11.91044298,364650000,2.747697675
32,7541,2.871972144,-2.572507306,-14.04630556,364800000,2.708399382
33,6441,2.716297067,-2.154865522,-11.45388371,364950000,2.670096584
34,6663,2.771628318,-2.732078751,-12.5930059,365100000,2.630698291
35,6739,2.776676331,-1.771799644,-13.76660797,365250000,2.591299998
36,7211,2.806363941,-2.346848539,-14.29907052,365400000,2.5529972
37,7119,2.802672799,-2.26811133,-10.06261726,365550000,2.513698907
38,6669,2.770813269,-2.844227802,-12.21351951,365700000,2.475396109
39,6687,2.781160412,-2.648968743,-11.9645019,365850000,2.435997816
40,6554,2.728086069,-2.519739992,-10.52109478,366000000,2.396599523
41,6309,2.723266562,-2.670844178,-11.44689382,366150000,2.358296725
42,6415,2.733490864,-2.168717346,-11.02924113,366300000,2.318998432
43,7093,2.801979896,-2.349556863,-11.56671539,366450000,2.280595634
44,6965,2.774541741,-2.668470926,-12.71500756,366600000,2.241297341
45,6634,2.735840524,-2.02630183,-11.41165284,366750000,2.201899048
46,7222,2.80452645,-2.523986091,-12.04089726,366900000,2.163596248
47,7230,2.829304407,-2.209254802,-13.4224178,367050000,2.124197956
48,7021,2.780157761,-2.507028729,-12.18572732,367200000,2.084899663
49,7095,2.795743862,-2.83754252,-12.82048328,367350000,2.046596864
50,7368,2.862763089,-3.374289037,-12.67012247,367500000,2.007198572
51,7141,2.803220847,-2.550224459,-12.19469476,367650000,1.968895773
52,7018,2.791323028,-2.645073827,-12.60030303,367800000,1.929497481
53,7335,2.847155895,-2.093803482,-12.26882908,367950000,1.890199188
54,7649,2.918699404,-3.026752008,-14.79036396,368100000,1.851896389
55,7774,2.911153284,-2.597581484,-12.59249697,368250000,1.812498097
56,7362,2.82531073,-3.029911284,-12.06624412,368400000,1.773099804
57,7644,2.855704182,-3.218451906,-13.22451433,368550000,1.734797005
58,7499,2.849912466,-2.865055599,-11.85688586,368700000,1.695498713
59,7225,2.815897069,-2.365220551,-11.53694361,368850000,1.657095914
60,7321,2.857814879,-2.30586966,-13.42489765,369000000,1.617797621
61,7077,2.80945798,-2.911445355,-12.2232886,369150000,1.578399329
62,6809,2.777123555,-2.68564554,-12.49581836,369300000,1.54009653
63,7012,2.793184456,-2.513085416,-12.599952,369450000,1.500698237
64,7157,2.797530495,-2.571256174,-13.2183275,369600000,1.461399944
65,7492,2.890632857,-2.887642796,-13.67826726,369750000,1.423097146
66,7522,2.856900074,-3.055195084,-12.61159002,369900000,1.383698853
67,7337,2.834959432,-2.818801046,-11.64626103,370050000,1.345396055
68,6496,2.756201011,-2.258573665,-11.66121445,370200000,1.305997762
69,6980,2.792702449,-2.657051556,-12.6585383,370350000,1.266699469
70,6609,2.757425502,-2.218627413,-12.03904466,370500000,1.228396671
71,7431,2.82521354,-2.811959514,-12.3986885,370650000,1.188998378
72,6347,2.721677821,-2.872074856,-11.32698671,370800000,1.15069558
73,6949,2.78643199,-1.76256139,-11.98593843,370950000,1.111297287
